id,marca,nombre,presentacion,categoria_1,categoria_2,categoria_3,categoria_origen
0000077920539,MENTHO PLUS,Caramelos Duros Cereza Mentho Plus 30.6 Gr,30.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077920577,MENTHO PLUS,Pastillas Sabor Miel Mentho Plus Arcor 30.6 Gr,30.6 gr,Almacén,Desayuno y Merienda,,inferida
0000077920676,MENTHO PLUS,Pastillas Sabor Menta Mentho Plus Arcor 30.6 Gr,30.6 gr,,,,sin clasificar
0000077921000,NOGALY,Jabon Liquido Lirium Nogaly 275 Cc,275.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077921031,GREEN MIST,Jabon Liquido Green Mist 275 Ml,275.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077921048,NOGALY,Jabon Liquido Wild Roses Nogaly 270 Ml,270.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077921246,TOP LINE,Chicles sin Azucar Strong Tabletas 14 Gr,14.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077922120,COFLER,Chocolate con Mani Block Cofler 110 Gr,110.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077922656,MENTHO PLUS,Caramelos Cereza Menthoplus 30.6 Gr,30.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077922663,MENTHO PLUS,Caramelos Menthol Menthoplus 30.6 Gr,30.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077922670,MENTHO PLUS,Caramelos Strong Menthoplus 9 Un,9.0 un,Almacén,Snacks y Golosinas,,inferida
0000077922687,MENTHO PLUS,Caramelos Miel Menthoplus 30.6 Gr,30.6 gr,Almacén,Desayuno y Merienda,,inferida
0000077922694,MENTHO PLUS,Caramelos Sabor Menta Menthoplus 30.6 Gr,30.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077923240,CAPILATIS,Cera Modeladora Capilatis 55 Ml,55.0 ml,,,,sin clasificar
0000077923417,REXONA,Crema Desodorante Rexona Odorono Pote 60 Cc,60.0 cc,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077923424,REXONA,Desodorante Crema Odorante Rexona 60 Gr,60.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077923462,ILOLAY,Queso Untable con Finas Hierbas Ilolay 100 Gr,100.0 gr,Frescos,Lácteos,,inferida
0000077924261,HALLS,Caramelos Creamy Mora Halls 27 Gr,27.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077924285,HALLS,Caramelos Creamy Frutilla Halls 27 Gr,27.0 gr,Frescos,Frutas,,inferida
0000077924841,REXONA,Desodorante Roll On Crystal Rexona 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077925107,CANNETTINE,Huevo de Pascua Chocolate con Leche Italiana Cannettine 12 Gr,12.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077925626,NEVARES,Alfajor Blanco Nevares 45 Gr,45.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077925763,OBLI BON,Bombon Negro Suelto Obli Bon 1 Un,1.0 un,Almacén,Snacks y Golosinas,,inferida
0000077926494,CARREFOUR,Pañuelos Descartables Carrefour 1 Un,1.0 un,,,,sin clasificar
0000077927361,VAUQUITA,Bocadito de Dulce de Leche Light Vauquita 22 Gr,22.0 gr,Frescos,Lácteos,,inferida
0000077927415,WASSINGTON,Crema para Calzado color Marron Claro en Lata Wassington 60 Gr,60.0 gr,,,,sin clasificar
0000077928115,ÁGUILA,Alfajor Mini Torta Aguila 72 Gr,72.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077928566,REXONA,Desodorante Nutritive Roll On Rexona 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077928672,MENTHO PLUS,Caramelos Sabor Berries Creamix Menthoplus 27.2,27.2 gr,Almacén,Snacks y Golosinas,,inferida
0000077928689,MENTHO PLUS,Caramelos Duros Sabor Frutilla Menthoplus 28.8 Gr,28.8 gr,Frescos,Frutas,,inferida
0000077928870,SAPITO,Chocolate Relleno con Dulce de Leche Sapito 10 Gr,10.0 gr,Frescos,Lácteos,,inferida
0000077928894,SAPITO,Chocolate Sapito 10 Gr,10.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077929235,DOLCA,Bocadito sin Banana con Chocolate Bananita Dolca 30 Gr,30.0 gr,Frescos,Frutas,,inferida
0000077929518,OBLITA,Cubanito Chocolate Oblita 5 Gr,5.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077929525,OBLITA,Cubanito Marroc Oblita 5 Gr,5.0 gr,,,,sin clasificar
0000077929624,OBLITA,Cubanito Relleno de Chocolate Blanco 6 Gr,6.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077929648,OBLITA,Cubanito Relleno de Dulce de Leche 6 Gr,6.0 gr,Frescos,Lácteos,,inferida
0000077929662,SIN MARCA,Bocadito de Marroc 10 Gr,10.0 gr,,,,sin clasificar
0000077929686,SIN MARCA,Bocadito Dulce de Leche 10 Gr,10.0 gr,Frescos,Lácteos,,inferida
0000077929693,SIN MARCA,Bocadito Dulce de Leche Blanco 10 Gr,10.0 gr,Frescos,Lácteos,,inferida
0000077930002,BON O BON,Bombon Bon o Bon 17 Gr,17.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077930019,BON O BON,Bombon Blanco Bon o Bon 1 Un,1.0 un,Almacén,Snacks y Golosinas,,inferida
0000077930057,CACHAFAZ,Alfajor de Mousse Cachafaz 60 Gr,50.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077931276,OFF!,Repelente Crema Extra Duracion Off 90 Gr,90.0 gr,Limpieza,Aromatizantes e Insecticidas,,inferida
0000077931306,GEORGALOS,Turron sin Azucar Nucrem Georgalos 35 Gr,35.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077931528,ÁGUILA,Chocolate para Taza Barrita Aguila 14 Gr,14.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077931764,TOP LINE,Chicles Seven X- plosive Mint 14 Gr,14.0 gr,,,,sin clasificar
0000077932327,COFLER,Chocolate en Barra Cofler Extra Coco 32 Gr,32.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077932693,TOP LINE,Chicles Seven Mandarina 14 Gr,14.0 gr,Frescos,Frutas,,inferida
0000077933928,HALLS,Caramelos Duros Menta Lyptus Halls Free 28 Gr,28.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077933997,BELDENT,Chicle Sabor Menta Beldent 10 Gr,10.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077934000,BELDENT,Chicle Sabor Menta Fuerte Beldent 10 Gr,10.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077934017,CADBURY,Chicles Beldent Tutti Frutti 10 Gr,10.0 gr,,,,sin clasificar
0000077934024,BELDENT,Chicles Sabor Mentol Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077934086,CADBURY,Chicles Beldent Mentol Turbo 10 Gr,10.0 gr,,,,sin clasificar
0000077934499,CACHAFAZ,Alfajor con Baño de Chocolate Cachafaz 60 Gr,60.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077934505,CACHAFAZ,Alfajor Blanco Cachafaz 60 Gr,60.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077935007,COFLER,Chocolate con Yogur Frutilla Cofler Light 28 Gr,28.0 gr,Frescos,Lácteos,,inferida
0000077935144,CEREAL MIX,Barra de Cereales con Yogur Vainilla Cereal Mix 28 Gr,28.0 gr,Frescos,Lácteos,,inferida
0000077935274,CEREAL MIX,Barra de Cereales con Frutilla Cereal Mix 28 Gr,28.0 gr,Frescos,Frutas,,inferida
0000077935830,SORIANO,Biscuits en Caja Soriano 50 Un 25 Gr,25.0 gr,,,,sin clasificar
0000077935861,SEDAL,Shampoo Crema Balance Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077936264,SER,Barra de Cereales con Manzana Ser 23 Gr,23.0 gr,Frescos,Frutas,,inferida
0000077936271,SER,Barra de Cereales con Frutilla Ser 23 Gr,23.0 gr,Frescos,Frutas,,inferida
0000077939234,TERRABUSI,Alfajor Clasico Terrabusi 50 Gr,50.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077939425,GEORGALOS,Chococereal Brownie sin Azucar Georgalos 25 Gr,25.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077939500,KINDER,Huevo de Chocolate con Sorpresa Lei Kinder 20 Gr,20.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077939753,TOP LINE,Chicle Seven Strong 14.7 Gr,14.7 gr,Almacén,Snacks y Golosinas,,inferida
0000077940131,ARCOR,Turron Arcor 25 Gr,25.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077940148,MISKY,Turron Misky 25 Gr,25.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077940230,SEDAL,Shampoo Ceramidas Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077940247,SEDAL,Acondicionador Crema Balance Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077940254,SEDAL,Shampoo Crema Balance Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077940322,SHIMY,Gelatina Frutilla Shimy Sancor 110 Gr,110.0 gr,Frescos,Frutas,,inferida
0000077940339,SHIMY,Gelatina Manzana Shimy Sancor 110 Gr,110.0 gr,Frescos,Frutas,,inferida
0000077940704,REXONA,Desodorante en Crema en Pote Odorono Rexona 60 Gr,60.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077940810,BON O BON,Conejo de Pascuas Bon o Bon 50 Gr,50.0 gr,,,,sin clasificar
0000077941145,BON O BON,Conejo Leche Bon o Bon 110 Gr,110.0 gr,Frescos,Lácteos,,inferida
0000077941152,ARCOR,Conejo de Chocolate Blanco Bon O Bon 110 Gr,110.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077941169,ROCKLETS,Conejo de Pascuas Rocklets 110 Gr,110.0 gr,,,,sin clasificar
0000077941824,DOVE,Desodorante en Aerosol Dove Original Comprimido 85 Ml,85.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077941855,DOVE,Desodorante en Aerosol Go Fresh Pepino Te Verde Dove 85 Ml,85.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077941879,REXONA,Desodorante Anititranspirante Roll On Sensitive Rexona 85 Ml,85.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077941909,REXONA,Desodorante Roll On Sensitive Rexona 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077941923,REXONA,Desodorante Antitranspirante Roll On Invisible Rexona 50 Gr,50.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077941930,REXONA,Desodorante Antitranspirante Roll On V8 Rexona 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942227,REXONA,Desodorante Cotton Rexona 85 Ml,85.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942234,REXONA,Antitraspirante Aerosol Powder Rexona Women 85 Gr,85.0 gr,,,,sin clasificar
0000077942241,REXONA,Desodorante Antitranspirante Comprimido Bamboo Woman Rexona 56 Gr,56.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942289,REXONA,Desodorante Antitranspirante en Aerosol Rexona Active Emotion 85 Ml,85.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942333,DOVE,Desodorante Antitranspirante Roll On Pepino y Te Verde Dove 50 Cc,50.0 cc,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942340,DOVE,Desodorante Antitranspirante Roll On Dermo Aclarant Dove 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077942371,BELDENT,Chicles Sabor Menta Blister Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077942388,BELDENT,Chicles Sabor Menta Blister Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077942395,BELDENT,Chicles Mentol Blister Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077942401,BELDENT,Chicles Mentol Turbo Blister Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077942418,BELDENT,Chicles Sabor Menta Suave Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077942630,SEDAL,Shampoo Ceramidas Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077942647,SEDAL,Acondicionador Ceramidas Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077942654,SEDAL,Shampoo Crema Balance Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077942661,SEDAL,Acondicionador Crema Balance Sedal 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077942722,TRIO,Galletitas Frolitas Trio 40 Gr,40.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077942937,BON O BON,Conejo de Pascuas Bon o Bon Blanco 50 Gr,50.0 gr,,,,sin clasificar
0000077943064,SER,Barra de Cereales con Frutilla y Chocolate Ser 28 Gr,23.0 gr,Frescos,Frutas,,inferida
0000077943446,BONAFIDE,chocolate en Rama Leche Bonafide 80 Gr,80.0 gr,Frescos,Lácteos,,inferida
0000077944191,BON O BON,Alfajor Triple Bon o Bon 60 Gr,60.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077944276,BELDENT,Chicles Globo Blister Beldent 10 Gr,10.0 gr,,,,sin clasificar
0000077944344,BELDENT,Chicles Sabor Manzana Beldent 10 Gr,10.0 gr,Frescos,Frutas,,inferida
0000077944375,TATIN,Alfajor Triple Negros con Dulce de Leche Tatin 60 Gr,60.0 gr,Frescos,Lácteos,,inferida
0000077944382,TATIN,Alfajor Triple Blancos con Dulce de Leche Tatin 60 Gr,60.0 gr,Frescos,Lácteos,,inferida
0000077944405,MENTHO PLUS,Caramelos Menthoplus 27.2 Gr,27.2 gr,Almacén,Snacks y Golosinas,,inferida
0000077944412,MENTHO PLUS,Caramelos Acidos Naranja Menthoplus 27.2 Gr,27.2 gr,Frescos,Frutas,,inferida
0000077944511,MENTHO PLUS,Caramelos sin Azucar Sabor Pomelo Menthoplus 30.1 Gr,30.1 gr,Frescos,Frutas,,inferida
0000077944733,MENTHO PLUS,Caramelos Sabor Durazno Menthoplus 30.1 Gr,30.1 gr,Almacén,Snacks y Golosinas,,inferida
0000077944740,CEREAL MIX,Barra Granola Cereal Mix 25 Gr,25.0 gr,,,,sin clasificar
0000077944832,CUSENIER,Licor de Melon Cusenier 200 Ml,200.0 ml,Bebidas con Alcohol,Licores y Aperitivos,,inferida
0000077944849,ZAFRAN,Mix de Almendras y Pasas Zafran 28 Gr,28.0 gr,,,,sin clasificar
0000077944856,ZAFRAN,Mix de Caju Arandanos y Curry Zafran 28 Gr,28.0 gr,,,,sin clasificar
0000077944870,ZAFRAN,Mix de Frutos Secos y Salsa de Soja Zafran 28 Gr,28.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077944900,SHOT,Bombon de Chocolate con Leche Shot 12 Gr,12.0 gr,Frescos,Lácteos,,inferida
0000077945075,ÁGUILA,Alfajor Mini Torta Sabor Coco Aguila 73 Gr,73.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077945082,ÁGUILA,Alfajor Mini Torta Brownie Aguila 74 Gr,74.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077945600,COFLER,Chocolate con Extra Coco Cofler 32 Gr,32.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077945624,COFLER,Chocolate con Mani Cofler Extra 38 Gr,38.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077945730,CACHAFAZ,Barra Chocolate Cachafaz 14 Gr,14.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077945747,CACHAFAZ,Barra de Arroz Cachafaz 14 Gr,14.0 gr,Almacén,Harinas y Pastas,,inferida
0000077946324,HALLS,Caramelos Colors Halls 28 Gr,28.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077946607,ROCKLETS,Conejo de Pascuas Rocklets 55 Gr,55.0 gr,,,,sin clasificar
0000077946744,COFLER,Bombones Cofler Block 18 Gr,18.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077946805,MENTHO PLUS,Pastillas Crerry Menthoplus Free 26 Gr,26.0 gr,,,,sin clasificar
0000077946812,MENTHO PLUS,Caramelos Duros Sabor Durazno Menthoplus 26.6 Gr,26.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077946829,MENTHO PLUS,Caramelos Mentol Zero Menthoplus 26.6 Gr,26.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077947505,ÁGUILA,Medallon de Menta Aguila 14 Gr,14.0 gr,,,,sin clasificar
0000077947932,SEDAL,Shampoo Sedal Rest Inst X24Un X10Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077947963,SEDAL,Acondicionador Sedal Rest Inst X24Un X10Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
0000077948496,TOP LINE,Chicles Sabor Cereza Violet Cherry 14 Gr,14.0 gr,,,,sin clasificar
0000077948588,TOP LINE,Chicles Sabor Sandia 7 Un 14 Gr,14.0 gr,,,,sin clasificar
0000077948595,PLUSBELLE,Desodorante Antitranspirante Ultra Seco Plusbelle 50 Gr,50.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077948618,PLUSBELLE,Desodorante Antitranspirante Roll On Piel Sensible Plusbelle 50 Gr,50.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077948625,PLUSBELLE,Desodorante Antitranspirante Frescura Duradera Plusbelle 50 Gr,50.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077949035,COFLER,Chocolate Blanco Cofler Air 30 Gr,30.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077949059,COFLER,Chocolate Mixto Cofler Air 27 Gr,27.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077949080,COFLER,Chocolate con Leche Cofler Air 30 Gr,30.0 gr,Frescos,Lácteos,,inferida
0000077949110,REXONA,Desodorante Antitranspirante Aerosol Antibacterial Rexona Fresh 56 Gr,56.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
0000077949608,BELDENT,Chicles Sabor Frutilla Limon Mashup Beldent 10 Gr,10.0 gr,Frescos,Frutas,,inferida
0000077949677,KINDER,Tableta de Chocolate con Leche Kinder 50 Gr,50.0 gr,Frescos,Lácteos,,inferida
0000077949684,KINDER,Barra de Chocolate Mixto Autos y Hadas Kinder 4 Un,4.0 un,Almacén,Snacks y Golosinas,,inferida
0000077949691,KINDER,Tableta de Chocolate con Leche Kinder 50 Gr,50.0 gr,Frescos,Lácteos,,inferida
0000077949707,KINDER,Tableta de Chocolate Relleno Kinder 100 Gr,100.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077949714,KINDER,Barra de Chocolate Mixto Autos y Hadas Kinder 8 Un,8.0 un,Almacén,Snacks y Golosinas,,inferida
0000077949721,KINDER,Chocolate Relleno Kinder 100 Gr,8.0 un,Almacén,Snacks y Golosinas,,inferida
0000077950031,COFLER,Chocolate con Mani Block Cofler 110 Gr,110.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077950192,SAPITO,Bocadito Bananita Sapito 10 Gr,10.0 gr,,,,sin clasificar
0000077951113,TOP LINE,Chicles Seven Frutilla 14.7 Gr,14.7 gr,Frescos,Frutas,,inferida
0000077951694,SHIMY,Gelatina Manzana Shimy 110 Gr,110.0 gr,Frescos,Frutas,,inferida
0000077951724,BAGLEY,Barra de Cerealcon Yogur de Frutilla Cereal Mix Pack 2 Un,2.0 un,Frescos,Lácteos,,inferida
0000077952455,MENTHO PLUS,Caramelos Acidos Manzana Menthoplus 27.2 Gr,27.2 gr,Frescos,Frutas,,inferida
0000077953063,DANETTE,Postre Dulce de Leche Danette Pack 2 Un 190 Gr,190.0 gr,Frescos,Lácteos,,inferida
0000077953070,DANETTE,Postre Chocolate Danette Pack 2 Un 190 Gr,190.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077953124,COFLER,Chocolate con Mani Cofler Block 38 Gr,38.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077953537,ÁGUILA,Bon O Bon Aguila 15 Gr,1.0 un,,,,sin clasificar
0000077954107,REXONA,Deosodorante For Women Aerosol Antibacterial I Comp Rexona 53 Gr,53.0 gr,,,,sin clasificar
0000077954725,SAPOLAN,Crema Sapolan Dubarry 200 Cc,200.0 cc,,,,sin clasificar
0000077954930,KINDER,Huevo Kinder Sorpresa Star Wars 20 Gr,20.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077954978,CAPILATIS,Cera para Pelo y Barba Capilatis 55 Gr,55.0 gr,,,,sin clasificar
0000077955111,MENTHO PLUS,Caramelos sin Azucar Sabor Cafe Latte Menthoplus 28 Gr,28.0 gr,Almacén,Desayuno y Merienda,,inferida
0000077955159,ZAFRAN,Barra de Almendra y Coco Zafran 28 Gr,28.0 gr,,,,sin clasificar
0000077955166,ZAFRAN,Barra de Mani y Cacao Zafran 28 Gr,28.0 gr,Almacén,Desayuno y Merienda,,inferida
0000077955173,ZAFRAN,Barra de Manzana y Chia Zafran 28 Gr,28.0 gr,Frescos,Frutas,,inferida
0000077955197,ZAFRAN,Barra de Caju y Semillas de Zapallo Zafran 28 Gr,28.0 gr,Frescos,Verduras,,inferida
0000077955821,ÁGUILA,Chocolate de Taza 60 % Cacao Aguila 14 Gr,14.0 gr,Almacén,Desayuno y Merienda,,inferida
0000077955838,CANDY MIX,Chocolate Cofler Extra Bon O Bon 30 Gr,30.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077956262,CELUSAL,Sal Fina en Salero Celusal 250 Gr,250.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077956279,CELUSAL,Sal Fina Light en Salero Celusal 250 Gr,250.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077956378,ROCKLETS,Huevo de Pascua Relleno de Confites Rocklets 30 Gr,30.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077956545,ZAFRAN,Mix de Almendras y Mani Picante Zafran 28 Gr,28.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077956699,SHOT,Alfajor Triple Trishot 60 Gr,60.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077956712,BON O BON,Bombon de Chocolate con Chocolinas Bon O Bon 15 Gr,15.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077957443,TOYS,Huevo con Sorpresa Toy Story 22 Gr,22.0 gr,Frescos,Huevos,,inferida
0000077958471,FUYÍ,Repelente en Crema Fuyi 60 Gr,65.0 gr,Limpieza,Aromatizantes e Insecticidas,,inferida
0000077958532,MENTHO PLUS,Caramelos Limon Vitamin Menthoplus 1 Un,1.0 un,Frescos,Frutas,,inferida
0000077958549,MENTHOPLUS,Caramelos Frutilla Menthoplus Vitamin 28 Gr,28.0 gr,Frescos,Frutas,,inferida
0000077958563,ARCOR,Chocolatin Negro Arcor 8 Gr,8.0 gr,,,,sin clasificar
0000077958570,ARCOR,Chocolatin Blanco Arcor 8 Gr,8.0 gr,,,,sin clasificar
0000077958594,BON O BON,Chocolate Blanco Bon o Bon 15 Gr,15.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077958600,CASANCREM,Queso Crema Casancrem Light 200 Gr,200.0 gr,Frescos,Lácteos,,inferida
0000077958617,CASANCREM,Queso Crema Casancrem 200 Gr,200.0 gr,Frescos,Lácteos,,inferida
0000077958624,MENTHOPLUS,Caramelo Mentol Menthoplus 1 Un,1.0 un,Almacén,Snacks y Golosinas,,inferida
0000077958631,MENTHOPLUS,Caramelos Cherry Menthoplus 30.6 Gr,30.6 gr,Almacén,Snacks y Golosinas,,inferida
0000077958648,MENTHOPLUS,Caramelo Strong Menthoplus 1 Un,1.0 un,Almacén,Snacks y Golosinas,,inferida
0000077958655,MENTHOPLUS,Caramelos Miel Menthoplus 1 Un,1.0 un,Almacén,Desayuno y Merienda,,inferida
0000077958662,MENTHOPLUS,Caramelo Menta Menthoplus 1 Un,1.0 un,Almacén,Snacks y Golosinas,,inferida
0000077958921,BON O BON,Bombon Chocolate con Leche Relleno Bon O Bon 16 Gr,16.0 gr,Frescos,Lácteos,,inferida
0000077958945,WASSINGTON,Pomada para Zapatos Negro en Lata Wassington 60 Gr,60.0 gr,,,,sin clasificar
0000077958952,WASSINGTON,Pomada para Zapatos Marron en Lata Wassington 60 Gr,60.0 gr,,,,sin clasificar
0000077958969,WASSINGTON,Pomada para Zapatos Inocolora en Lata Wassington 60 Cc,60.0 cc,,,,sin clasificar
0000077959041,HAMLET,Bombon de Leche Hamlet 1 Un,1.0 un,Frescos,Lácteos,,inferida
0000077959508,TOP LINE,Chicles sin Azucar Menta Tabletas 6 Gr,6.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077959539,TOP LINE,Chicles sin Azucar Fruta Tabletas 6 Gr,6.0 gr,Almacén,Condimentos y Salsas,,inferida
0000077960641,BON O BON,Alfajor Leche Bon o Bon 40 Gr,40.0 gr,Frescos,Lácteos,,inferida
0000077960825,BON O BON,Alfajor Blanco Bon o Bon 40 Gr,40.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077961303,ARCOR,Sapito Carita 13 Gr,13.0 gr,,,,sin clasificar
0000077961419,TORTUGUITA,Chocolate de Leche Tortuguita Arcor 20 Gr,20.0 gr,Frescos,Lácteos,,inferida
0000077961471,SIN MARCA,Chocolate Rockleton 14 Gr,14.0 gr,Almacén,Snacks y Golosinas,,inferida
0000077961631,PLUSBELLE,Antitraspirante Femenino Roll On Care Plusbelle 50 Ml,50.0 ml,,,,sin clasificar
0000077961648,PLUSBELLE,Antitraspirante Femenino Roll On Fresh Plusbelle 50 Ml,50.0 ml,,,,sin clasificar
0000077961655,PLUSBELLE,Antitraspirante Femenino Roll On Dry Plusbelle 50 Ml,50.0 ml,,,,sin clasificar
0000077961709,ZAFRÁN,"Galletitas de Avena, Pasas y Chia Zafran 28 Gr",28.0 gr,Almacén,Desayuno y Merienda,,inferida
0000077961716,ZAFRÁN,"Galletitas de Avena, Coco y Lino Zafran 28 Gr",28.0 gr,Almacén,Desayuno y Merienda,,inferida
0000077961730,ZAFRÁN,"Galletitas de Cacao, Mani y Cafe Zafran 28 Gr",28.0 gr,Almacén,Desayuno y Merienda,,inferida
